T,author_year,download_url,comments,formula,name,citation,fname
300.0,Yoshino(1992),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1992)_300K_197.2-199.8nm(2-0).txt,High-resolution (FWHM = 0.0013 nm) absorption measurements; pressures between 2.5 and 760 Torr have been used to separate the pressure-dependent absorption from the main absorption,O2,oxygen,"

  K. Yoshino, J.R. Esmond, A.S.-C. Cheung, D.E. Freeman, and W.H. Parkinson, ""High resolution absorption cross sections in the transmission window region of the Schumann-Runge bands and Herzberg continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(1992)_300K_197.csv
300.0,Yoshino(1992),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1992)_300K_199.8-202.6nm(1-0).txt,High-resolution (FWHM = 0.0013 nm) absorption measurements; pressures between 2.5 and 760 Torr have been used to separate the pressure-dependent absorption from the main absorption,O2,oxygen,"

  K. Yoshino, J.R. Esmond, A.S.-C. Cheung, D.E. Freeman, and W.H. Parkinson, ""High resolution absorption cross sections in the transmission window region of the Schumann-Runge bands and Herzberg continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(1992)_300K_199.csv
295.0,Yoshino(2005),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(2005)_295K_129.62-172.53nm(absolute).txt,"Absolute absorption cross sections in the Schumann-Runge continuum measured with four different experimental conditions in the combination of spectrometers,
the light sources (synchrotron radiation and hydrogen lamp), and the absorption cells",O2,oxygen,"

  K. Yoshino, W.H. Parkinson, K. Ito, and T. Matsui, ""Absolute absorption cross-section measurements of Schumann-Runge continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(2005)_295K_129.csv
295.0,Yoshino(2005),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(2005)_295K_130.04-175.24nm.txt,High-resolution (0.05 nm) absorption measurements using a synchrotron radiation source; the relative absorption cross sections have been calibrated to the absolute absorption cross sections measured at several discrete wavelengths,O2,oxygen,"

  K. Yoshino, W.H. Parkinson, K. Ito, and T. Matsui, ""Absolute absorption cross-section measurements of Schumann-Runge continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(2005)_295K_130.csv
78.0,Yoshino(2005),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(2005)_78K_129.62-172.53nm(absolute).txt,"Absolute absorption cross sections in the Schumann-Runge continuum measured with four different experimental conditions in the combination of spectrometers,
the light sources (synchrotron radiation and hydrogen lamp), and the absorption cells",O2,oxygen,"

  K. Yoshino, W.H. Parkinson, K. Ito, and T. Matsui, ""Absolute absorption cross-section measurements of Schumann-Runge continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(2005)_78K_129.csv
90.0,Yoshino(2005),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(2005)_90K_129.62-172.53nm(absolute).txt,"Absolute absorption cross sections in the Schumann-Runge continuum measured with four different experimental conditions in the combination of spectrometers,
the light sources (synchrotron radiation and hydrogen lamp), and the absorption cells",O2,oxygen,"

  K. Yoshino, W.H. Parkinson, K. Ito, and T. Matsui, ""Absolute absorption cross-section measurements of Schumann-Runge continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(2005)_90K_129.csv
90.0,Yoshino(2005),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(2005)_90K_130.04-175.19nm.txt,High-resolution (0.05 nm) absorption measurements using a synchrotron radiation source; the relative absorption cross sections have been calibrated to the absolute absorption cross sections measured at several discrete wavelengths,O2,oxygen,"

  K. Yoshino, W.H. Parkinson, K. Ito, and T. Matsui, ""Absolute absorption cross-section measurements of Schumann-Runge continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(2005)_90K_130.csv
1500.0,ZuevStarikovskii(1990),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_ZuevStarikovskii(1990)_1500K_190-250nm(fit).txt,Absorption measurements behind incident and reflected shock waves in O,O2,oxygen,"

  A.P. Zuev and A.Y. Starikovskii, ""UV absorption cross section of the molecules O",data/cross-sections/Oxygen/O2/O2_ZuevStarikovskii(1990)_1500K_190-250nm(fit).csv
1500.0,ZuevStarikovskii(1990),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_ZuevStarikovskii(1990)_1500K_200-237nm(meas).txt,Absorption measurements behind incident and reflected shock waves in O,O2,oxygen,"

  A.P. Zuev and A.Y. Starikovskii, ""UV absorption cross section of the molecules O",data/cross-sections/Oxygen/O2/O2_ZuevStarikovskii(1990)_1500K_200-237nm(meas).csv
2000.0,ZuevStarikovskii(1990),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_ZuevStarikovskii(1990)_2000K_190-275nm(fit).txt,Absorption measurements behind incident and reflected shock waves in O,O2,oxygen,"

  A.P. Zuev and A.Y. Starikovskii, ""UV absorption cross section of the molecules O",data/cross-sections/Oxygen/O2/O2_ZuevStarikovskii(1990)_2000K_190-275nm(fit).csv
2000.0,ZuevStarikovskii(1990),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_ZuevStarikovskii(1990)_2000K_200-267nm(meas).txt,Absorption measurements behind incident and reflected shock waves in O,O2,oxygen,"

  A.P. Zuev and A.Y. Starikovskii, ""UV absorption cross section of the molecules O",data/cross-sections/Oxygen/O2/O2_ZuevStarikovskii(1990)_2000K_200-267nm(meas).csv
3000.0,ZuevStarikovskii(1990),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_ZuevStarikovskii(1990)_3000K_190-275nm(fit).txt,Absorption measurements behind incident and reflected shock waves in O,O2,oxygen,"

  A.P. Zuev and A.Y. Starikovskii, ""UV absorption cross section of the molecules O",data/cross-sections/Oxygen/O2/O2_ZuevStarikovskii(1990)_3000K_190-275nm(fit).csv
3000.0,ZuevStarikovskii(1990),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_ZuevStarikovskii(1990)_3000K_200-267nm(meas).txt,Absorption measurements behind incident and reflected shock waves in O,O2,oxygen,"

  A.P. Zuev and A.Y. Starikovskii, ""UV absorption cross section of the molecules O",data/cross-sections/Oxygen/O2/O2_ZuevStarikovskii(1990)_3000K_200-267nm(meas).csv
4080.0,ZuevStarikovskii(1990),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_ZuevStarikovskii(1990)_4080K_180-285nm(fit).txt,Absorption measurements behind incident and reflected shock waves in O,O2,oxygen,"

  A.P. Zuev and A.Y. Starikovskii, ""UV absorption cross section of the molecules O",data/cross-sections/Oxygen/O2/O2_ZuevStarikovskii(1990)_4080K_180-285nm(fit).csv
4080.0,ZuevStarikovskii(1990),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_ZuevStarikovskii(1990)_4080K_185-280nm(meas).txt,Absorption measurements behind incident and reflected shock waves in O,O2,oxygen,"

  A.P. Zuev and A.Y. Starikovskii, ""UV absorption cross section of the molecules O",data/cross-sections/Oxygen/O2/O2_ZuevStarikovskii(1990)_4080K_185-280nm(meas).csv
