T,author_year,download_url,comments,formula,name,citation,fname
294.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_294K_384-725nm(vis-pure).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_294K_384-725nm(vis-pure).csv
294.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_294K_392-709nm(vis-dilut3).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_294K_392-709nm(vis-dilut3).csv
294.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_294K_425-725nm(vis-dilut4).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_294K_425-725nm(vis-dilut4).csv
294.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_294K_450-725nm(vis-dilut2).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_294K_450-725nm(vis-dilut2).csv
294.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_294K_662-760nm(nir-pure).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_294K_662-760nm(nir-pure).csv
294.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_294K_662-840nm(nir-dilut1).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_294K_662-840nm(nir-dilut1).csv
294.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_294K_662-926nm(nir-dilut2).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_294K_662-926nm(nir-dilut2).csv
223.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_223K_250-312nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_223K_250-312nm(1000mbar).csv
223.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_223K_250-312nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_223K_250-312nm(100mbar).csv
223.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_223K_312-436nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_223K_312-436nm(1000mbar).csv
223.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_223K_312-436nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_223K_312-436nm(100mbar).csv
223.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_223K_436-800nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_223K_436-800nm(1000mbar).csv
223.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_223K_436-800nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_223K_436-800nm(100mbar).csv
246.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_246K_250-312nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_246K_250-312nm(1000mbar).csv
246.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_246K_250-312nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_246K_250-312nm(100mbar).csv
246.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_246K_312-436nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_246K_312-436nm(1000mbar).csv
246.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_246K_312-436nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_246K_312-436nm(100mbar).csv
246.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_246K_436-800nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_246K_436-800nm(1000mbar).csv
246.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_246K_436-800nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_246K_436-800nm(100mbar).csv
260.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_260K_250-308nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_260K_250-308nm(1000mbar).csv
260.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_260K_250-308nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_260K_250-308nm(100mbar).csv
260.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_260K_308-427nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_260K_308-427nm(1000mbar).csv
260.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_260K_308-427nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_260K_308-427nm(100mbar).csv
260.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_260K_427-800nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_260K_427-800nm(1000mbar).csv
260.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_260K_427-800nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_260K_427-800nm(100mbar).csv
280.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_280K_250-359nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_280K_250-359nm(1000mbar).csv
280.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_280K_250-359nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_280K_250-359nm(100mbar).csv
280.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_280K_359-800nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_280K_359-800nm(1000mbar).csv
280.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_280K_359-800nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_280K_359-800nm(100mbar).csv
293.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_293K_250-359nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_293K_250-359nm(1000mbar).csv
293.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_293K_250-359nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_293K_250-359nm(100mbar).csv
293.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_293K_359-800nm(1000mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_293K_359-800nm(1000mbar).csv
293.0,Voigt(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Voigt(2002)_293K_359-800nm(100mbar).txt,High-resolution absorption measurements using Fourier-transform spectroscopy at spectral resolutions of 0.5 cm,NO2,nitrogen dioxide,"

  S. Voigt, J. Orphal, and J.P. Burrows, ""The temperature and pressure dependence of the absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Voigt(2002)_293K_359-800nm(100mbar).csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_359-367nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_367-375nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_375-382nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_382-390nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_390-397nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_397-404nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_404-411nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_411-417nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_417-424nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_424-431nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_431-437nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_437-444nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_444-449nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_449-457nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_457-464nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
298.5,Yoshino(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Yoshino(1997)_298.5K_464-472nm.txt,High-resolution absorption spectrum with data points every 0.0015 nm at a resolution of 0.0040 nm,NO2,nitrogen dioxide,"

  K. Yoshino, J.R. Esmond, and W.H. Parkinson, ""High-resolution absorption cross section measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Yoshino(1997)_298.csv
